"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"DLGAP4",8.03502822177731e-10,-0.393940814660187,0.129,0.323,2.07070712303423e-05,"hImmune","DLGAP4"
"MEG8.2",8.16251511915792e-10,-0.361230883316712,0.036,0.201,2.10356177135819e-05,"hImmune","MEG8"
"BTG1.2",8.20435989442258e-10,-0.367709145888656,0.489,0.665,2.11434558839164e-05,"hImmune","BTG1"
"APCDD1.4",8.314173110776e-10,-0.539306332153026,0.027,0.187,2.14264555237808e-05,"hImmune","APCDD1"
"CANX",8.42222779775455e-10,0.580103737415613,0.649,0.533,2.17049232575932e-05,"hImmune","CANX"
"LRP5",8.55861291475232e-10,-0.34268806513606,0.018,0.173,2.20564013426082e-05,"hImmune","LRP5"
"CYB5R4",8.80267764643908e-10,0.25219509630374,0.116,0.038,2.26853805626382e-05,"hImmune","CYB5R4"
"AKAP12.3",8.817559799655e-10,-0.839585990316954,0.124,0.31,2.27237333596909e-05,"hImmune","AKAP12"
"LEPROT.2",8.97080270924641e-10,-0.336017942508108,0.249,0.461,2.31186556619989e-05,"hImmune","LEPROT"
"CLUH",9.11472596597885e-10,0.253763683752037,0.116,0.038,2.34895602869241e-05,"hImmune","CLUH"
"ACP2",9.11495332443551e-10,0.368572141460006,0.258,0.128,2.34901462124028e-05,"hImmune","ACP2"
"IFT52",9.37092606531799e-10,-0.392929841155688,0.142,0.342,2.4149813562931e-05,"hImmune","IFT52"
"FRMD6.1",9.44767430521076e-10,-0.352853933123559,0.018,0.171,2.43476014519587e-05,"hImmune","FRMD6"
"RCN3",9.66462358361165e-10,0.473629780761976,0.244,0.12,2.49067014373256e-05,"hImmune","RCN3"
"RPL17.2",9.81043178285041e-10,-0.402940643668905,0.587,0.76,2.52824637475838e-05,"hImmune","RPL17"
"GPR161",9.84481759195357e-10,-0.32889236627567,0.031,0.193,2.53710794162235e-05,"hImmune","GPR161"
"PRDX4",1.00010840427216e-09,-0.420085631150843,0.453,0.642,2.57737936864978e-05,"hImmune","PRDX4"
"KLF12",1.00394560572252e-09,-0.337499252368171,0.018,0.174,2.5872682205075e-05,"hImmune","KLF12"
"CCT7.1",1.02427261955343e-09,-0.338065345942047,0.44,0.644,2.63965296785115e-05,"hImmune","CCT7"
"TRIP6.1",1.05764326537899e-09,-0.327952392325113,0.151,0.346,2.72565245920819e-05,"hImmune","TRIP6"
"GLMP",1.06264351430625e-09,0.368326180539206,0.218,0.1,2.73853860071864e-05,"hImmune","GLMP"
"CNIH4.1",1.11602082321046e-09,-0.423779306824428,0.231,0.433,2.87609726349569e-05,"hImmune","CNIH4"
"PRAF2",1.12260586236454e-09,-0.29269298136488,0.04,0.206,2.89306756789966e-05,"hImmune","PRAF2"
"ZNF302",1.12676576169479e-09,-0.345464915485117,0.098,0.281,2.90378804446365e-05,"hImmune","ZNF302"
"PTGR1",1.15284304724641e-09,-0.342763792194162,0.142,0.332,2.97099181705871e-05,"hImmune","PTGR1"
"DNAJC13",1.15293065948278e-09,0.292642909612855,0.227,0.105,2.97121760255307e-05,"hImmune","DNAJC13"
"TP53INP1",1.15777432376594e-09,0.312251840541188,0.164,0.066,2.98370020977719e-05,"hImmune","TP53INP1"
"MAP3K13",1.19193639683983e-09,-0.44431050898534,0.236,0.435,3.07173928829592e-05,"hImmune","MAP3K13"
"AFF1",1.20722015644696e-09,0.333015226364376,0.213,0.096,3.11112706517947e-05,"hImmune","AFF1"
"GAK",1.228411350392e-09,0.349547805501185,0.227,0.105,3.16573889109522e-05,"hImmune","GAK"
"ADGRA3",1.23523476608009e-09,-0.301763317337238,0.027,0.185,3.183323515665e-05,"hImmune","ADGRA3"
"RPL26L1",1.25228353744276e-09,-0.41548859914574,0.391,0.583,3.22725990434373e-05,"hImmune","RPL26L1"
"CRISPLD1.1",1.29373836094995e-09,-0.366204184556841,0.076,0.255,3.3340931300041e-05,"hImmune","CRISPLD1"
"HES4.3",1.30640985688533e-09,-0.987270348133658,0.053,0.221,3.36674884217917e-05,"hImmune","HES4"
"MFHAS1",1.30882025559239e-09,0.304426121374148,0.178,0.075,3.37296068068715e-05,"hImmune","MFHAS1"
"SERTAD4.1",1.31121877266782e-09,-0.310300483944683,0.031,0.195,3.37914189904223e-05,"hImmune","SERTAD4"
"ARHGEF1",1.31951043818175e-09,0.364664864777963,0.236,0.114,3.40051035023818e-05,"hImmune","ARHGEF1"
"SMARCA4.1",1.32324757201639e-09,-0.413493025570363,0.258,0.456,3.41014131784345e-05,"hImmune","SMARCA4"
"HIKESHI",1.38910487539672e-09,-0.363505320576019,0.418,0.613,3.5798621743849e-05,"hImmune","HIKESHI"
"PDZD11",1.39375854980706e-09,-0.396761075033414,0.187,0.383,3.59185515870777e-05,"hImmune","PDZD11"
"ATAT1.1",1.41746494239067e-09,-0.331361324561134,0.044,0.211,3.652948903035e-05,"hImmune","ATAT1"
"RABAC1.1",1.44382800108577e-09,-0.373022246130903,0.538,0.747,3.72088914159814e-05,"hImmune","RABAC1"
"PTH1R.3",1.47019208491363e-09,-0.380264137069163,0.04,0.205,3.78883202203092e-05,"hImmune","PTH1R"
"OBSL1.2",1.49054264535248e-09,-0.411793505820704,0.089,0.267,3.84127745133787e-05,"hImmune","OBSL1"
"ATP6V1A",1.49929430164261e-09,0.401087610168359,0.222,0.104,3.86383134476317e-05,"hImmune","ATP6V1A"
"NTPCR",1.50168638615296e-09,-0.443147567167788,0.196,0.376,3.8699959857548e-05,"hImmune","NTPCR"
"LRIG1.2",1.52406914902846e-09,-0.339774845195384,0.04,0.208,3.92767860396124e-05,"hImmune","LRIG1"
"SETBP1.2",1.53353333642046e-09,-0.380676913104784,0.071,0.251,3.95206876128917e-05,"hImmune","SETBP1"
"RAB28.3",1.5406219946536e-09,-0.415350902722732,0.102,0.279,3.97033694242179e-05,"hImmune","RAB28"
"HMCN1.3",1.5427403361863e-09,-0.404570955358791,0.027,0.182,3.97579612038571e-05,"hImmune","HMCN1"
"CCDC28B.1",1.57444685345777e-09,-0.392396506317798,0.124,0.316,4.05750698604602e-05,"hImmune","CCDC28B"
"ERGIC2",1.57889969420774e-09,-0.364968938737849,0.209,0.415,4.06898240194278e-05,"hImmune","ERGIC2"
"FZD1.1",1.59366503321054e-09,-0.327864438829374,0.022,0.175,4.10703415708687e-05,"hImmune","FZD1"
"C11orf1",1.63180054494948e-09,-0.432016083941747,0.156,0.343,4.20531318438931e-05,"hImmune","C11orf1"
"ARL16",1.66098302273867e-09,-0.375953190908984,0.311,0.517,4.28051934789983e-05,"hImmune","ARL16"
"HOXD8.1",1.72172003955204e-09,-0.353020524120284,0.018,0.17,4.43704471392957e-05,"hImmune","HOXD8"
"EEF1E1",1.77421582305228e-09,-0.446478907759418,0.276,0.463,4.57233159758804e-05,"hImmune","EEF1E1"
"EPHB4",1.78268411112842e-09,-0.297298361322621,0.018,0.17,4.59415522278904e-05,"hImmune","EPHB4"
"STX12",1.78846201294197e-09,0.325262349895638,0.289,0.15,4.60904545355275e-05,"hImmune","STX12"
"VCL.3",1.797711597064e-09,-0.439054661836548,0.12,0.3,4.63288255679364e-05,"hImmune","VCL"
"XRCC5",1.79912649919022e-09,-0.367006553976267,0.658,0.811,4.63652890106311e-05,"hImmune","XRCC5"
"ARL2.1",1.87706219827934e-09,-0.427135767836067,0.28,0.474,4.83737699118569e-05,"hImmune","ARL2"
"TMCO1",1.92932649458833e-09,-0.386576839716612,0.373,0.557,4.97206730920358e-05,"hImmune","TMCO1"
"S1PR3.2",1.93332974734565e-09,-0.363697866863084,0.031,0.193,4.98238409188448e-05,"hImmune","S1PR3"
"C1orf122",1.94398600842654e-09,-0.430548512540194,0.431,0.64,5.00984634231603e-05,"hImmune","C1orf122"
"MAGEF1.1",1.9936619668798e-09,-0.3672888246537,0.271,0.472,5.13786625484595e-05,"hImmune","MAGEF1"
"PHLDA1.4",2.04780428209631e-09,-0.461580532370113,0.022,0.176,5.2773964153904e-05,"hImmune","PHLDA1"
"SYNPO.2",2.05546243146338e-09,-0.324040974323413,0.013,0.16,5.29713223212428e-05,"hImmune","SYNPO"
"NDUFA5.1",2.06327925370582e-09,-0.346899917555361,0.356,0.551,5.31727696472526e-05,"hImmune","NDUFA5"
"COPS7A",2.10861081981081e-09,0.31779028685015,0.267,0.134,5.43410094373444e-05,"hImmune","COPS7A"
"MBOAT2",2.12050252941788e-09,-0.300853302499072,0.018,0.168,5.46474706856282e-05,"hImmune","MBOAT2"
"CYBC1",2.25170972210411e-09,0.395055986889612,0.347,0.2,5.8028811248345e-05,"hImmune","CYBC1"
"CCT5",2.25221869078247e-09,-0.363552962755652,0.462,0.664,5.8041927880155e-05,"hImmune","CCT5"
"IFT81.1",2.3437907919664e-09,-0.361513885572024,0.04,0.199,6.04018324997662e-05,"hImmune","IFT81"
"ATP6V1C1",2.46792663189546e-09,0.336006712353714,0.196,0.087,6.3600937230578e-05,"hImmune","ATP6V1C1"
"ACOT13.1",2.46840357583445e-09,-0.40394584431813,0.173,0.36,6.36132285528297e-05,"hImmune","ACOT13"
"EDNRA.4",2.48446406263183e-09,-0.443189052640383,0.036,0.193,6.4027123358085e-05,"hImmune","EDNRA"
"TGFB1I1.2",2.78914089282512e-09,-0.289466965128008,0.036,0.195,7.18789499489961e-05,"hImmune","TGFB1I1"
"PRRX1.4",2.79339412764535e-09,-0.587740098907886,0.036,0.189,7.19885600635484e-05,"hImmune","PRRX1"
"FKBP14",2.84206692670807e-09,-0.333076224068632,0.044,0.204,7.32429067681936e-05,"hImmune","FKBP14"
"TUBB6.2",2.85413936405722e-09,-0.396106609441083,0.044,0.204,7.35540255511186e-05,"hImmune","TUBB6"
"GPSM1",2.85799921784335e-09,-0.352816861972334,0.022,0.172,7.36534978430409e-05,"hImmune","GPSM1"
"UBA2",2.88181675095576e-09,-0.38074360271872,0.253,0.454,7.42672994888808e-05,"hImmune","UBA2"
"LRRC8C",2.92513139953521e-09,0.263858490657467,0.111,0.037,7.53835612974219e-05,"hImmune","LRRC8C"
"BCL11A.1",2.99780223230919e-09,-0.335538720442175,0.213,0.429,7.725636132884e-05,"hImmune","BCL11A"
"AFDN.2",3.00278304479264e-09,-0.390732916062802,0.178,0.368,7.73847218473512e-05,"hImmune","AFDN"
"FUBP1",3.01612469947772e-09,-0.390307134754751,0.231,0.43,7.77285496302403e-05,"hImmune","FUBP1"
"GNB2",3.01971585577608e-09,0.447509871377599,0.604,0.46,7.78210973192053e-05,"hImmune","GNB2"
"LINC00865",3.07520593181195e-09,0.254356021250699,0.102,0.032,7.92511320687258e-05,"hImmune","LINC00865"
"TTC28",3.1076153375491e-09,-0.371995068243479,0.071,0.24,8.00863548639778e-05,"hImmune","TTC28"
"E2F5",3.11687972850813e-09,-0.340004722268238,0.036,0.192,8.03251074833831e-05,"hImmune","E2F5"
"MRPL11",3.12180282187072e-09,-0.386379093108124,0.511,0.707,8.04519805224303e-05,"hImmune","MRPL11"
"SEPHS2",3.17724490538431e-09,0.333381210112103,0.32,0.176,8.18807784566592e-05,"hImmune","SEPHS2"
"FBL",3.21630674777036e-09,-0.351507898885644,0.311,0.523,8.288744119679e-05,"hImmune","FBL"
"VEZF1.1",3.26587033474238e-09,-0.2622187992616,0.129,0.325,8.41647443966458e-05,"hImmune","VEZF1"
"POLR2C",3.30137092139271e-09,-0.398319122686684,0.213,0.396,8.50796300152116e-05,"hImmune","POLR2C"
"SEC23B",3.31032805766445e-09,0.301063706052759,0.204,0.093,8.53104643740705e-05,"hImmune","SEC23B"
"PEX2",3.33347764498792e-09,-0.394760498869846,0.182,0.376,8.59070523889837e-05,"hImmune","PEX2"
"FOXF1.4",3.33721363908489e-09,-0.423353922106192,0.009,0.151,8.60033326928568e-05,"hImmune","FOXF1"
"FAM171A1",3.3393496790634e-09,-0.289626965603693,0.027,0.181,8.60583805791429e-05,"hImmune","FAM171A1"
"CEP290",3.5560196202419e-09,-0.409473049570489,0.156,0.339,9.16421816332541e-05,"hImmune","CEP290"
"SSBP2",3.59101010869885e-09,-0.391182163158818,0.249,0.446,9.2543921511278e-05,"hImmune","SSBP2"
"ZNF286A",3.6445545273289e-09,-0.304326837845164,0.04,0.198,9.3923814723793e-05,"hImmune","ZNF286A"
"HDGF.2",3.67079220542536e-09,-0.328228143040053,0.307,0.497,9.45999859260171e-05,"hImmune","HDGF"
"HOXD10.3",3.73884809082904e-09,-0.441685542672095,0.009,0.15,9.63538541487553e-05,"hImmune","HOXD10"
"GLI2",3.74011402375916e-09,-0.295954388959707,0.013,0.157,9.63864785062972e-05,"hImmune","GLI2"
"MRPL47",3.7880473246615e-09,-0.361003760086897,0.351,0.538,9.76217676038516e-05,"hImmune","MRPL47"
"ALDH7A1",3.80171530875043e-09,-0.367581837823064,0.169,0.363,9.79740052218073e-05,"hImmune","ALDH7A1"
"DTX3",3.8585998428239e-09,-0.313673128161201,0.031,0.185,9.94399765494149e-05,"hImmune","DTX3"
"GLUD1",3.93491631019512e-09,0.350408486338049,0.316,0.175,0.000101406728230039,"hImmune","GLUD1"
"SPAG16",3.98771226909542e-09,-0.350953574661544,0.111,0.294,0.000102767332886858,"hImmune","SPAG16"
"EFEMP2.1",3.98905859839555e-09,-0.362650419802741,0.12,0.303,0.000102802029139252,"hImmune","EFEMP2"
"KIAA0100",4.03019801398422e-09,0.33658863936063,0.262,0.134,0.000103862233018387,"hImmune","KIAA0100"
"RBM4B",4.07531471997371e-09,-0.33428415520392,0.102,0.278,0.000105024935648443,"hImmune","RBM4B"
"AMOT.3",4.3975328767039e-09,-0.394664161438367,0.076,0.242,0.000113328819765536,"hImmune","AMOT"
"MND1.2",4.41206911754248e-09,-0.411742101604579,0.102,0.279,0.000113703433228187,"hImmune","MND1"
"FCHSD2",4.42395396342018e-09,0.320537869059913,0.236,0.113,0.000114009717591301,"hImmune","FCHSD2"
"ZSCAN18",4.5084474526981e-09,-0.375579459724387,0.067,0.231,0.000116187199303483,"hImmune","ZSCAN18"
"MGST3",4.51510600412759e-09,0.531938437129399,0.729,0.735,0.000116358796832372,"hImmune","MGST3"
"SDCCAG8.1",4.55083828075413e-09,0.48516293904248,0.338,0.204,0.000117279653333315,"hImmune","SDCCAG8"
"TMEM243",4.60498777362071e-09,0.330470602852081,0.24,0.119,0.000118675139913979,"hImmune","TMEM243"
"COL4A5.1",4.6571408311939e-09,-0.313687958476917,0.018,0.164,0.000120019176360698,"hImmune","COL4A5"
"RBM4",4.94449769828015e-09,-0.350070078456732,0.102,0.276,0.000127424650182378,"hImmune","RBM4"
"HEBP2",4.94725936937308e-09,-0.434642893638197,0.284,0.478,0.000127495821208114,"hImmune","HEBP2"
"ZBTB20.1",4.99665454495361e-09,-0.314551492026839,0.004,0.142,0.000128768784277999,"hImmune","ZBTB20"
"FIP1L1",5.03160899001594e-09,-0.366379685231478,0.164,0.347,0.000129669595281701,"hImmune","FIP1L1"
"CAPN2",5.18762471313452e-09,-0.330517749456116,0.058,0.219,0.00013369027648219,"hImmune","CAPN2"
"PIN4",5.36932174152511e-09,-0.398944918727246,0.356,0.533,0.000138372790600844,"hImmune","PIN4"
"S100A13.2",5.37585123946393e-09,-0.345080792555421,0.369,0.579,0.000138541062292225,"hImmune","S100A13"
"TDRD3",5.38315381401719e-09,-0.337702163017152,0.049,0.206,0.000138729256941037,"hImmune","TDRD3"
"PHPT1",5.41588707473208e-09,-0.353732744748869,0.733,0.859,0.000139572825802921,"hImmune","PHPT1"
"WWP2.4",5.44273851576135e-09,-0.501251584772128,0.093,0.26,0.000140264814289686,"hImmune","WWP2"
"RPS6KA3",5.50107105394605e-09,0.367793599564588,0.244,0.122,0.000141768102131244,"hImmune","RPS6KA3"
"RAB13.2",5.58646869045428e-09,-0.387154481769915,0.271,0.47,0.000143968884621697,"hImmune","RAB13"
"EZH2.2",5.84951540262048e-09,-0.347773056176492,0.222,0.423,0.000150747861440932,"hImmune","EZH2"
"TMEM18",5.91563730888975e-09,-0.431265046731951,0.213,0.391,0.000152451889087398,"hImmune","TMEM18"
"TMEM216",5.99692226375333e-09,-0.37578767420763,0.107,0.276,0.000154546683659187,"hImmune","TMEM216"
"FDFT1.2",6.09451608531815e-09,-0.488297012802829,0.227,0.397,0.000157061774034734,"hImmune","FDFT1"
"MRPS26",6.1445348414478e-09,-0.338439726552134,0.436,0.63,0.000158350807398951,"hImmune","MRPS26"
"PDGFRB.3",6.29028542428336e-09,-0.363369018359704,0.022,0.167,0.000162106945669207,"hImmune","PDGFRB"
"RHOC",6.51466054743151e-09,-0.347122922522385,0.333,0.534,0.000167889316967857,"hImmune","RHOC"
"ZNF326.1",6.66187498600831e-09,-0.40653648316785,0.267,0.45,0.00017168318026442,"hImmune","ZNF326"
"SRPK1",6.81090304357202e-09,-0.370504250910956,0.142,0.324,0.000175523782335894,"hImmune","SRPK1"
"DOK5",6.97006513463628e-09,-0.363309678869861,0.013,0.151,0.000179625548584711,"hImmune","DOK5"
"USP11",7.14940901169278e-09,-0.356492748010541,0.124,0.307,0.000184247419640335,"hImmune","USP11"
"SNAI1.1",7.20643046227789e-09,-0.333971516384119,0.018,0.162,0.000185716919443363,"hImmune","SNAI1"
"SSBP1",7.25759924320845e-09,-0.352538215798611,0.649,0.836,0.000187035590096725,"hImmune","SSBP1"
"UNCX.1",7.34706519149158e-09,-0.489685571218132,0.04,0.191,0.000189341217049929,"hImmune","UNCX"
"VASN.2",7.43718080072444e-09,-0.273594214354145,0.004,0.139,0.000191663586415469,"hImmune","VASN"
"PSMC3.1",7.45962800408853e-09,-0.379333532170226,0.44,0.627,0.000192242073293365,"hImmune","PSMC3"
"FAM50A",7.47691492932549e-09,0.455770337155522,0.431,0.294,0.000192687574643647,"hImmune","FAM50A"
"NBPF1.1",7.61621586491316e-09,-0.343580829834122,0.169,0.362,0.000196277499054677,"hImmune","NBPF1"
"NDUFS7.1",7.72335850751571e-09,0.448405204618304,0.707,0.655,0.000199038672097187,"hImmune","NDUFS7"
"HOXB6.2",7.78804031717955e-09,-0.337611840612912,0.009,0.145,0.000200705587014034,"hImmune","HOXB6"
"MBIP",7.8997085311391e-09,-0.335097018724958,0.129,0.301,0.000203583388555986,"hImmune","MBIP"
"CXXC5.1",7.91302424762995e-09,-0.384039951090827,0.213,0.408,0.000203926547885671,"hImmune","CXXC5"
"FIGN.1",8.00470417682392e-09,-0.336106130831767,0.031,0.178,0.000206289231340929,"hImmune","FIGN"
"TOR2A",8.10295408580741e-09,0.31048244650404,0.267,0.14,0.000208821229745343,"hImmune","TOR2A"
"MRPL34",8.23296430343954e-09,0.398279349239184,0.547,0.413,0.00021217172306394,"hImmune","MRPL34"
"GGH.2",8.30153138536580e-09,-0.41484853617551,0.12,0.286,0.000213938765332262,"hImmune","GGH"
"SHF.1",8.3887227122418e-09,-0.345955497141065,0.036,0.183,0.000216185773017183,"hImmune","SHF"
"DNM1.2",8.39977506442719e-09,-0.379670166218131,0.089,0.256,0.000216470603185353,"hImmune","DNM1"
"TCAF1",8.4593877197285e-09,-0.327859109982949,0.204,0.389,0.000218006880925123,"hImmune","TCAF1"
"SOD2",8.78305679689791e-09,0.315078290103139,0.284,0.152,0.000226348156712856,"hImmune","SOD2"
"TGFB3.4",9.22715996599565e-09,-0.387443933732971,0.022,0.166,0.000237793139483674,"hImmune","TGFB3"
"SMC2.4",9.4434010330426e-09,-0.480985514974011,0.271,0.452,0.000243365888022541,"hImmune","SMC2"
"IER5",9.79999158748672e-09,0.267085909421049,0.196,0.089,0.00025255558320112,"hImmune","IER5"
"EIF1AX",9.86319265957984e-09,-0.363440392258328,0.524,0.692,0.000254184338030032,"hImmune","EIF1AX"
"HMGCR.1",1.0000259054967e-08,-0.425191923321904,0.093,0.256,0.000257716676105554,"hImmune","HMGCR"
"AIDA",1.00277685928992e-08,0.361490689654503,0.284,0.155,0.000258425624407605,"hImmune","AIDA"
"DHX36",1.01530673864625e-08,-0.383532855519735,0.307,0.492,0.000261654699616525,"hImmune","DHX36"
"ZRANB2",1.03325990610864e-08,-0.315944407604342,0.356,0.551,0.000266281410403257,"hImmune","ZRANB2"
"PARP8",1.04509953685274e-08,0.271812403980612,0.129,0.048,0.00026933260164232,"hImmune","PARP8"
"CBY1",1.05502086719133e-08,-0.362442635404592,0.102,0.272,0.000271889427683877,"hImmune","CBY1"
"ACP1",1.0868325892337e-08,-0.291732720471622,0.542,0.704,0.000280087626571416,"hImmune","ACP1"
"SNCAIP.2",1.09447800430445e-08,-0.325990406871836,0.036,0.186,0.0002820579264893,"hImmune","SNCAIP"
"FBN3.1",1.12197766840204e-08,-0.334009784547204,0.027,0.169,0.00028914486492389,"hImmune","FBN3"
"ATP2B1-AS1.1",1.13736646829429e-08,0.395556545797413,0.244,0.126,0.000293110712544123,"hImmune","ATP2B1-AS1"
"PHB2",1.14786827961791e-08,-0.3711023016715,0.671,0.833,0.000295817134340331,"hImmune","PHB2"
"ECI1.1",1.14859411942377e-08,-0.414837765293029,0.351,0.517,0.000296004190516701,"hImmune","ECI1"
"KIAA1549",1.14995226381828e-08,-0.309988198655623,0.013,0.147,0.00029635419790861,"hImmune","KIAA1549"
"ARHGAP29.3",1.16377166788865e-08,-0.373275562374355,0.049,0.204,0.000299915596531584,"hImmune","ARHGAP29"
"CNIH2.2",1.17060314797598e-08,-0.344171081223935,0.018,0.16,0.000301676137264891,"hImmune","CNIH2"
"F2R",1.18069546788312e-08,-0.345707690125537,0.044,0.197,0.000304277029028159,"hImmune","F2R"
"SAP30.3",1.19489785328521e-08,-0.415380191666483,0.182,0.355,0.00030793712577013,"hImmune","SAP30"
"VAMP5.2",1.22296611501614e-08,0.250129134769153,0.231,0.112,0.00031517059750081,"hImmune","VAMP5"
"RAB11B",1.26287964733417e-08,-0.339497632846548,0.347,0.535,0.000325456713914488,"hImmune","RAB11B"
"FNBP1L.1",1.27479631284542e-08,-0.324435724476661,0.222,0.423,0.000328527757783394,"hImmune","FNBP1L"
"HECA",1.31967298869217e-08,0.266410179322473,0.12,0.044,0.00034009292591586,"hImmune","HECA"
"BPHL",1.34770554847625e-08,-0.341779115680617,0.156,0.34,0.000347317196897816,"hImmune","BPHL"
"GULP1",1.40384499349483e-08,-0.294475433919791,0.031,0.18,0.000361784893273552,"hImmune","GULP1"
"FKBP5",1.45166589534128e-08,0.383776792843012,0.209,0.101,0.000374108817888402,"hImmune","FKBP5"
"GAR1",1.47321023733821e-08,-0.372015004993447,0.16,0.339,0.000379661010264429,"hImmune","GAR1"
"TEAD3",1.47651536550842e-08,-0.28181209752619,0.004,0.134,0.000380512774845176,"hImmune","TEAD3"
"AUXG01000058.1.3",1.48371311590833e-08,-0.345992808095903,0.076,0.249,0.000382367707100736,"hImmune","AUXG01000058.1"
"CMSS1",1.5316148280981e-08,-0.35382437961925,0.156,0.338,0.000394712457349161,"hImmune","CMSS1"
"SDC1",1.55272523905273e-08,-0.283395348460881,0.018,0.156,0.00040015282135628,"hImmune","SDC1"
"URI1",1.56280862650853e-08,-0.358127656673856,0.249,0.443,0.000402751411137514,"hImmune","URI1"
"AP2A2",1.56840433046961e-08,0.435711612790976,0.311,0.181,0.000404193480005324,"hImmune","AP2A2"
"BGN.3",1.58031306536262e-08,-0.366494585040303,0.018,0.153,0.000407262480074601,"hImmune","BGN"
"PTBP2.1",1.58260244047703e-08,-0.292859642026306,0.089,0.258,0.000407852474935334,"hImmune","PTBP2"
"DCK",1.58451003126685e-08,0.296927470986107,0.236,0.117,0.00040834408015778,"hImmune","DCK"
"GOLIM4.2",1.59786920578421e-08,-0.306943865823238,0.267,0.472,0.000411786873022649,"hImmune","GOLIM4"
"RAP1B",1.63161517703367e-08,0.503735662581809,0.569,0.453,0.000420483547273347,"hImmune","RAP1B"
"SSRP1",1.64943102898914e-08,-0.353552172319853,0.258,0.438,0.000425074870480791,"hImmune","SSRP1"
"LINC00665",1.68750295537646e-08,-0.308446965442241,0.116,0.29,0.000434886386630067,"hImmune","LINC00665"
"SNRPB2",1.69016544923169e-08,-0.313354161078499,0.542,0.714,0.000435572537921499,"hImmune","SNRPB2"
"ULK3",1.69173241512372e-08,0.310969159780302,0.204,0.096,0.000435976360701534,"hImmune","ULK3"
"PALLD.3",1.7035060351984e-08,-0.400631713717054,0.24,0.419,0.000439010540330979,"hImmune","PALLD"
"NDUFB9",1.72233890882459e-08,-0.353910891314479,0.627,0.784,0.000443863960193185,"hImmune","NDUFB9"
"MXRA5.4",1.72785733517818e-08,-0.373655946701074,0.031,0.174,0.00044528611384877,"hImmune","MXRA5"
"CD83",1.73236661267615e-08,0.383651527762487,0.182,0.082,0.000446448199752771,"hImmune","CD83"
"DYNC2H1",1.75824128466924e-08,-0.3303742120988,0.036,0.182,0.00045311636147211,"hImmune","DYNC2H1"
"PDRG1",1.78435367217311e-08,-0.312276044488464,0.093,0.263,0.000459845784855731,"hImmune","PDRG1"
"CIAO2A",1.81891270993468e-08,0.512570652308316,0.551,0.444,0.000468751994477266,"hImmune","CIAO2A"
"CETN2",1.82625594212104e-08,-0.343677997834283,0.142,0.317,0.000470644418844013,"hImmune","CETN2"
"ZNF677",1.82750255927253e-08,-0.301744134525988,0.067,0.225,0.000470965684550122,"hImmune","ZNF677"
"MYO10",1.82943919608787e-08,-0.312571268795098,0.022,0.161,0.000471464775223805,"hImmune","MYO10"
